id;name;1992K1;1992K2;1992K3;1992K4;1993K1;1993K2;1993K3;1993K4;1994K1;1994K2;1994K3;1994K4;1995K1;1995K2;1995K3;1995K4;1996K1;1996K2;1996K3;1996K4;1997K1;1997K2;1997K3;1997K4;1998K1;1998K2;1998K3;1998K4;1999K1;1999K2;1999K3;1999K4;2000K1;2000K2;2000K3;2000K4;2001K1;2001K2;2001K3;2001K4;2002K1;2002K2;2002K3;2002K4;2003K1;2003K2;2003K3;2003K4;2004K1;2004K2;2004K3;2004K4;2005K1;2005K2;2005K3;2005K4;2006K1;2006K2;2006K3;2006K4;2007K1;2007K2;2007K3;2007K4;2008K1;2008K2;2008K3;2008K4;2009K1;2009K2;2009K3;2009K4;2010K1;2010K2;2010K3;2010K4;2011K1;2011K2;2011K3;2011K4;2012K1;2012K2;2012K3;2012K4;2013K1;2013K2;2013K3;2013K4;2014K1;2014K2;2014K3;2014K4;2015K1;2015K2;2015K3;2015K4;2016K1;2016K2;2016K3;2016K4;2017K1;2017K2;2017K3;2017K4;2018K1;2018K2;2018K3;2018K4;2019K1;2019K2;2019K3;2019K4;2020K1;2020K2;2020K3
360;Lolland;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8165;0;0;0;0;0;0;0;9379;0;0;0;0;0;0;0;0;0;8764;0;0;0;0;0;0;0;0;0;6638;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6436;0;6743;0;5896;0;0;0;0;0;0
370;Næstved;5374;5383;5220;4471;4631;4387;4978;5616;4683;5124;4558;3677;4715;4686;4633;4531;5008;4915;4881;4823;4632;4884;4948;4800;5126;5212;5726;5396;6180;5825;6113;6140;6641;6486;6758;6895;7375;7578;7469;7412;7962;8466;8598;7617;10089;9847;9379;9717;9824;10278;10497;10392;10664;10639;11183;12054;12446;13706;13998;14087;14313;14524;14147;14243;13319;14073;12929;12533;12009;12125;11167;11587;11606;11167;11348;11182;9347;11137;9654;7924;8346;9240;8926;9435;9516;9102;9833;9086;9129;9288;9260;9946;8650;9966;10995;9164;10420;10740;9671;10561;11592;11236;12374;12366;12785;12636;12014;12518;11041;11550;13086;12058;13589;12432;13384
306;Odsherred;4545;0;5665;0;6102;5890;4926;4966;6541;0;5359;5482;6990;6456;6261;5648;6630;6450;7107;6244;5790;5824;6348;6580;0;6999;7059;7252;7916;7030;6877;6849;7077;8150;8816;9436;8624;8450;9936;9708;9031;11949;9991;9625;13539;10831;11099;10602;10353;0;13153;11630;0;13208;15502;13054;14614;15601;16370;13288;0;16962;16326;16524;13854;0;17115;0;11004;0;0;13775;13312;14198;0;0;0;0;0;0;0;12931;0;0;0;0;0;0;0;0;8898;0;9310;9097;0;9223;10065;8774;12225;0;10422;0;0;10283;11685;13563;12367;10626;10984;0;0;0;0;0;0
329;Ringsted;5231;4728;5492;4465;4876;3852;5112;5358;4875;4766;5275;4723;5308;4651;4962;4842;5314;5118;4840;5063;5109;5645;5733;5588;6131;5602;6259;6024;6145;6359;6521;7195;7026;7205;7094;7455;7470;8044;8303;8736;9120;9635;9266;9685;9696;9669;9248;9607;10348;9934;10533;10233;11415;12344;12486;12512;14440;15562;15416;17109;15099;16836;15815;14658;14178;13521;13521;11997;12500;11054;0;10574;12518;9955;10248;12651;13206;9849;9388;10123;10309;10669;0;9707;9126;9241;7297;11796;8748;10357;10019;8187;10274;10183;12969;8016;10373;11350;11868;11470;11138;12183;13097;13176;14469;14338;15522;15092;13793;14709;14957;13953;14776;16897;15279
330;Slagelse;4718;4158;4175;4002;3583;3814;3839;3853;4512;4137;4166;4365;3941;4305;3768;4470;3566;4035;4645;4754;4361;4352;4680;4705;4712;4718;5305;5200;5022;5330;5414;5257;5338;5746;5730;6833;7024;6590;6997;7229;7112;7380;7893;7680;8308;8145;9216;9251;9636;9127;8322;8797;8746;10567;10579;11043;12201;11383;12517;12336;11720;12270;12449;12216;12493;12759;10573;10661;10613;10127;9368;9405;8974;9179;9984;8895;10488;9868;10424;8048;9486;6930;8701;7245;8631;8047;5712;7915;7908;8821;6839;8772;7730;8190;9919;8302;9210;9906;8211;7078;10053;11264;9036;9933;9996;9913;9770;10281;10019;11004;11032;10944;10725;10211;12027
340;Sorø;0;5211;0;0;0;0;0;4917;5550;5713;0;4423;4782;0;4951;3969;4718;5383;5827;4891;5621;6123;5557;4411;5532;5415;5904;8030;6789;6671;6214;6554;7754;8738;6336;9403;8478;9014;8966;6938;0;8253;9248;0;9832;10706;10795;12301;0;10465;0;0;12712;11488;14391;12796;0;17371;0;0;17339;0;0;0;17137;0;0;0;0;0;0;0;11683;11788;0;0;0;0;0;11963;11159;0;0;0;0;9821;0;0;0;0;0;10485;9454;0;0;0;10709;0;0;12310;11837;0;0;10855;13406;12112;0;0;13955;0;13526;0;0;0;0
336;Stevns;0;7184;0;0;0;5233;0;5829;5378;0;4283;0;0;5759;5652;7288;0;7077;5562;7538;7696;8276;0;8128;8451;8013;9798;0;7736;0;11605;0;0;0;8665;0;0;0;0;0;0;15013;0;13181;0;12291;11083;0;0;0;0;12255;13401;0;0;0;0;18724;0;0;15397;16895;16908;0;0;0;0;0;0;0;13034;0;0;0;0;11791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14157;0;0;11227;15681;0;0;12341;0;0;0;0;0
390;Vordingborg;4338;4604;4267;5381;3767;2386;4324;3446;3469;3965;4047;3842;3706;3889;4383;3432;3610;3811;4011;4325;4745;4605;4941;4908;5047;5285;5240;6669;6664;4770;8128;6250;6003;6360;6127;5520;5424;7548;6852;8339;7494;7249;7638;8110;8331;10361;9396;9514;9193;8902;10104;10113;12253;11732;12785;10960;13037;12151;12966;12281;13299;12781;14027;14375;16221;14100;16861;17429;0;16111;13732;16567;0;13685;16899;13378;12992;0;12429;0;9847;12629;9427;9309;0;0;11651;8149;8858;9871;0;5405;12847;0;14770;12541;9440;12438;13724;12572;0;9119;0;14235;11989;12232;15823;10553;9363;13476;14453;12498;10548;18710;11123
420;Assens;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10708;0;0;0;0;0;14589;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
430;Faaborg-Midtfyn;4813;5025;4981;4216;0;4919;5073;4193;4881;4354;5216;5193;0;4426;5655;5763;5716;5636;5430;5378;6687;6030;6103;0;5158;6089;7068;5383;0;6869;5961;7765;7381;8084;7833;7931;9776;0;7669;0;8952;9807;8312;7502;9864;9489;9566;9027;12118;0;9024;0;8481;11479;11715;0;11232;0;10737;0;0;0;0;0;17274;0;13760;0;0;0;0;10348;12520;13166;10609;0;0;0;9357;15249;0;11417;0;0;0;0;0;0;10920;0;0;7389;0;0;12975;8731;0;22623;9792;11567;9009;8379;11533;10252;11064;9135;10554;14253;9856;10530;14397;0;0;0;0
440;Kerteminde;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
482;Langeland;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14508;13579;0;0;0;0;0;0;0;0;16726;0;0;17578;0;0;16117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14860;0;0;0;0;0;0;8855;0;0;0;14530;11793;0;0;0;0
410;Middelfart;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18208;0;20518;21622;0;0;18918;18773;0;0;22039;18263;0;0;0;0;0;15543;0;0;0;0;0;20456;0;0;0;19680;0;22083;0;11554;0;0;0;0;17295;16157;0;18852;20566;16440;21644;14180;15472;0;0;16372;24038;0;22248;23062;21635;20780;18062;20424;14185;19209;18882;12928;17519
480;Nordfyns;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16355;18377;0;14383;0;0;0;0;0;0;10798;0;13330;0;0;0;15012;0;0;0;0;0;0;0;12173;0;0;0;0;15159;0;9556;0;15612;0;0;0;0;12457;0;12979;0;0;0;0;0
450;Nyborg;3285;3880;0;3072;3491;3312;2900;3230;3595;2873;3202;2486;3140;3388;3117;4271;3137;3747;3437;3562;3851;3180;3137;4151;4275;4241;4422;4622;4875;7606;4898;4741;5297;6083;4406;5477;6411;5994;5173;4669;5330;5893;5665;5972;6433;6472;6018;6685;8999;7683;0;0;8275;8715;7651;9414;14722;11139;12377;14343;10774;20542;13200;0;16328;11796;12381;0;0;10531;0;10024;0;10774;10157;11656;12015;0;9809;12039;0;0;9223;0;0;11992;13839;0;0;0;0;11852;10735;15306;13025;0;0;16064;0;11399;12477;14106;10538;10312;14194;15737;12700;0;11284;17178;17970;12641;15334;10201;0
461;Odense;5406;5874;5364;5814;4928;5046;5226;5490;5491;5471;5623;5871;5643;5679;5943;5994;6161;6363;6294;6475;6459;6889;7281;7217;7701;8216;8229;8430;9703;8463;8629;8259;8582;9131;8873;8531;8872;9252;9507;9513;9102;9530;9481;9267;9687;9477;10399;9816;10032;10329;10867;10819;11033;12112;13138;13679;15364;15951;16368;16199;16733;16974;16618;15933;15702;15873;15157;14583;14924;13907;14272;14629;13597;15415;14384;14731;13502;14313;13067;13176;14028;12797;13843;14034;13959;14240;13692;14872;14861;15260;15129;15358;16084;16646;16287;16379;16276;17979;17354;17485;17503;18366;19452;19038;20186;20257;19668;21161;20854;22465;21261;22855;22969;22375;23564
479;Svendborg;3902;5262;3441;3782;3047;4495;3635;3415;3251;3902;4329;4346;4673;3767;4082;4563;4556;6210;4209;6034;5054;5290;4730;6115;5821;5117;6033;5701;6140;6347;5976;6436;6836;6667;6837;7020;6468;7682;7369;7294;6592;6929;7017;8211;6182;5733;8164;8123;9264;9798;9249;10610;10780;10187;10223;12921;12942;12156;11810;13763;13418;14454;13940;15803;15068;16494;0;0;15153;15630;15852;14428;14163;0;0;12485;0;0;12533;0;15906;11907;0;11302;13813;13107;10729;0;0;0;13466;12329;15428;10124;13687;11456;0;0;15493;13892;12518;12193;10582;14538;12159;11457;14012;14620;15061;14784;12439;13082;16274;15319;18799
492;Ærø;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
530;Billund;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10295;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
561;Esbjerg;4979;4812;4736;4320;4831;5799;5032;4869;5300;5430;5110;5453;4950;5389;5278;5206;5031;5396;5394;5566;5717;5982;5975;5933;6076;6445;5920;6347;6356;6453;6620;6326;6866;6470;6972;6886;6474;7237;7283;7164;7339;6803;7148;7548;7126;7728;7879;7704;8045;8349;8666;9024;9254;9274;9731;10786;11146;12010;11440;12497;12658;12981;11446;12737;12359;12442;12629;13011;11675;11839;12888;11498;11732;12023;11403;11783;10888;11797;11671;11072;11192;11785;11595;11294;12589;12811;12636;11857;12460;12867;11833;12548;12560;12760;12876;13148;13472;13287;12548;13290;13096;14778;14699;14999;15390;15559;16817;14720;16504;15390;16203;16339;16208;15114;16453
563;Fanø;0;0;0;0;0;0;0;0;0;0;0;0;0;4730;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6767;8436;8545;8434;8967;10433;10657;9479;9642;9659;9585;10237;10889;10665;10437;9141;0;0;11998;0;0;0;15051;0;0;19214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13094;0;0;0;0;0;16795;0;14844;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18418;0;11450;0;0;18959;11820;0;0;0;0
607;Fredericia;3469;4117;3401;3325;2858;3228;3275;3366;3262;3566;3970;3171;3302;3215;3209;3832;3235;3376;3812;4149;3797;4318;4314;4566;4326;4774;4644;4921;4549;4972;4809;4411;5442;5054;5394;5591;6057;5537;6323;5455;6236;6181;7199;5538;6648;7539;6587;7275;7796;8253;8698;8973;8625;10768;9579;8655;10631;10342;10660;11505;10499;12262;11455;12369;13243;11208;10965;10946;12810;10908;10914;11157;10721;11227;12876;12757;0;13402;0;11272;7944;8057;8508;8640;8455;9946;10162;8829;10549;9474;8995;8373;11670;11037;9593;9844;10736;9892;9380;10573;11115;10993;12823;10958;11756;11723;11572;12151;11381;11326;13193;15564;19720;12576;11191
510;Haderslev;3916;4527;3629;4073;4120;3103;4296;4211;4128;4345;4561;4216;4653;4984;4653;5241;4167;5275;4996;4963;5681;5641;5028;5670;6469;6435;6946;6923;6817;7157;8298;7375;8343;7781;8027;7716;6899;7781;8340;7384;7614;7931;8242;7009;6832;7848;8112;17610;0;0;7314;8548;8803;10904;14419;10883;10377;9909;10874;10939;10889;11625;15206;13358;10469;14259;11731;0;13501;0;14117;0;9671;12967;11301;15575;9626;10278;11435;0;10530;10918;10746;9429;0;9497;11368;10101;0;10054;0;11857;8984;0;0;10026;0;14510;11394;0;0;0;10728;9508;11611;14543;18175;12640;10268;10339;12410;11998;12238;14230;11554
621;Kolding;4416;5049;3580;4121;3367;3477;4311;4125;3880;4701;4720;4365;4468;4432;4609;5105;5089;5344;5164;5204;5203;5355;5657;5369;6466;7219;6852;6829;6101;6833;7022;6730;8391;7498;7424;7227;7007;7789;7602;7631;8706;7365;8463;8754;8220;10132;8233;8761;9285;9309;10607;10524;10397;11427;11713;11724;12798;12958;14057;15000;13939;13043;14013;15487;13621;13784;14284;15550;12728;13403;14231;15409;11720;13564;15342;12220;11544;10636;11862;9932;13054;11620;13324;15782;13005;13909;12729;14617;14128;12472;13796;10834;11057;11701;11936;16834;15339;13369;13449;13300;12774;12661;12887;12592;12826;14431;13056;15204;14289;15157;14725;15208;14645;14159;14372
540;Sønderborg;3851;3359;4684;4043;3893;3519;3595;3618;4124;3786;4354;4251;4181;4662;5432;4485;4068;4370;3929;4420;4000;4810;4567;4858;5399;5429;5423;5293;5426;5608;6094;5306;5541;5940;5263;5619;6198;6087;5562;5551;6365;6301;5567;6179;7307;6882;5726;7899;7085;9065;8289;8404;9968;9544;9949;9763;9717;10371;13653;12178;15142;14352;12533;11140;13189;13706;19217;0;14773;14758;12654;13372;12227;11826;13521;13988;13235;12515;13320;11847;10801;13645;11082;15365;15310;12730;15375;12299;11042;13566;13405;10671;14804;14181;14195;10380;12834;12803;15263;12112;12473;9480;12906;13215;16392;14874;14198;13181;11627;14972;15013;16907;10279;10144;13340
550;Tønder;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10506;0;0;0;0;0;0;0;14120;0;0;0;0;11687;0;0;0;0;0;0;0;10332;0;0;0;0;11675;0;7329;0;10981;0;10044;11035;0;0;9585;12426;0;9570;0;9870;0;10664;12137;9323;9437;0;11037;12255;9957;7141;8572;0;10842;8942;12168;10190;10985;8008;9865;11369
573;Varde;3870;4526;4742;4892;3830;5658;5664;4272;4304;4310;4477;6471;4322;5572;5001;4042;4562;7107;4493;5648;5371;6305;7852;5656;7772;6149;5435;5605;7301;7254;5460;8265;7939;6087;5598;8205;7452;6832;6906;10242;10424;10284;6447;6328;8343;7125;8699;8391;10033;0;0;10611;12673;10374;11594;11210;13213;13801;15715;11865;17926;18566;14226;15661;12885;18934;14588;0;14524;14277;13252;14163;11792;16244;14531;0;17399;14149;0;14661;15042;13105;14788;0;11597;13347;11729;12499;12943;14164;10402;13810;12295;11895;12211;12597;13754;14513;13290;12231;12610;14660;14162;13803;12441;13568;11299;14765;15245;12865;12692;12431;12381;14656;11959
575;Vejen;3470;0;4144;0;0;0;3714;4418;3287;3880;3468;3774;4123;4474;5264;4259;4030;4026;4333;3785;5199;4394;5071;5414;5304;5562;5513;4754;5011;0;5373;0;0;0;4975;5102;6384;0;5892;6090;8751;5703;5005;0;0;0;6091;5583;6507;0;0;7462;0;0;7793;0;7577;0;0;0;0;11233;0;8837;11659;0;0;0;10936;9235;0;0;0;12343;11611;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11096;0;0;0;0;0;0;0;0;0;7411;0;0;0;0;0;0;0
630;Vejle;4547;4545;3871;4852;4386;4946;4535;5062;5647;4753;4837;4127;4688;4996;4620;5118;5585;5212;5729;5734;6082;6434;7780;6535;4788;6900;6677;6604;7280;6834;7754;7771;7802;6837;7311;5995;7416;7942;7824;8114;8372;9142;8392;8820;9110;9235;8952;8790;8880;9373;10504;9443;11144;11354;11133;11750;12343;13841;13345;14157;14541;14736;13690;15444;14511;13112;15354;13282;14377;13607;15126;13012;12931;15716;13179;11869;12881;14835;13988;12184;13110;14477;12961;14750;10640;16821;12043;10592;11005;14535;12873;12053;13248;13078;15231;14077;14714;12949;14443;13701;13155;14040;16230;16999;15491;16744;16791;16940;18272;15881;17157;17645;17839;16286;17416
580;Aabenraa;2873;3562;2833;2768;2071;3019;2510;2453;2443;3132;2937;0;3192;2584;2655;2899;3253;3166;2994;3473;3275;3561;4228;2946;3293;3724;3959;3463;3816;3580;4175;3352;4057;4205;3850;4360;4445;4577;3564;4246;4049;4043;3670;5762;6084;5415;5018;6767;7700;7811;0;11919;0;13564;9969;9289;10995;11062;0;11041;8494;10289;8958;12942;10255;11955;12114;0;11192;10033;0;12365;13639;0;0;0;0;10298;15237;16328;8170;13018;11401;8160;0;0;0;9561;0;11651;0;0;7916;0;0;0;0;9091;13572;11230;0;9500;0;9361;13057;10968;10507;9692;0;10001;9685;12164;13624;9378;11909
710;Favrskov;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10539;0;10502;12076;0;0;12927;13677;13989;16062;13452;0;12443;11668;0;0;10203;0;0;0;14502;0;0;12469;0;14610;0;0;0;0;0;10155;0;0;0;9934;0;0;0;11898;0;0;0;0;13824;0;0;0;0;13413;0;15912;0;0;15935;0;0;0;18015;0;0;0
766;Hedensted;4010;0;0;0;4793;4844;0;5605;0;4916;0;5455;0;0;0;4552;5975;5624;5242;0;5139;6236;6774;0;0;5723;5584;0;8090;6229;7300;7565;6396;0;7698;0;8223;0;7728;13518;7529;7470;7529;7972;5981;8488;12917;10194;0;12766;0;0;0;8958;12073;0;12087;0;0;23064;17365;20567;17077;17736;15925;16117;0;0;0;0;14768;0;18798;20817;0;0;0;12717;0;0;0;0;0;0;0;0;0;0;16894;0;0;0;0;16655;21463;0;0;0;0;0;0;20184;0;0;0;0;0;18933;0;22138;0;16625;0;0;0
615;Horsens;3842;4316;3444;3931;3789;3406;3875;4409;3975;4665;4445;3673;4568;4413;4256;4522;4468;4292;4309;5097;4988;5059;5273;5192;5341;5701;5879;6041;5882;6089;6736;6220;6647;6240;6997;6901;7222;7311;7400;6977;6700;7081;7524;7674;11012;8178;8951;9174;8799;8668;8925;8822;9756;9627;10770;11618;13575;15820;15093;14712;14749;15134;15648;16216;13721;14004;14096;13610;12751;13282;13641;13105;13197;10969;12156;12556;12127;13711;11296;11837;13774;12703;13196;12196;11515;11260;13929;12573;11439;12174;12742;12005;12142;11589;13279;12832;11674;13056;12609;14477;13107;14394;14045;14197;13950;15521;14962;13972;14470;15344;15287;13925;16933;14106;16042
707;Norddjurs;2357;2577;2534;2247;2365;2366;2042;2282;1992;2582;1995;4167;2149;3516;2617;4091;2680;2649;2928;2627;2665;2543;2819;3112;3103;2781;3662;3225;3027;3703;3235;3023;2596;4187;3284;3493;3164;4871;4081;3886;3540;3692;3499;2999;3247;3713;3739;3816;0;6701;0;0;6811;6373;8028;8525;7538;7978;11566;8581;7674;8732;9280;6901;11262;11872;9563;7386;9233;8006;7752;6691;9046;11777;0;0;0;0;7602;6286;0;0;8047;0;6289;8256;0;0;0;0;5337;5809;6403;0;7324;5433;5953;7711;7198;7160;5550;6115;5120;5153;6516;8561;7330;0;5980;8272;6941;7428;5697;7376;8312
727;Odder;5626;5238;5779;7147;4519;5770;4990;5714;4674;5462;5205;5189;4456;5142;5207;5924;6276;6789;6450;7534;7305;7452;6861;7611;7441;7608;7941;8367;11432;7801;8090;9292;9090;8648;8660;8573;9623;9134;9154;7582;9008;9484;9804;9404;10885;9365;10442;9626;9421;10656;10705;11976;10762;12291;13355;12418;12920;15070;14933;14758;15087;16723;14699;15117;0;15434;0;0;20592;0;0;0;14611;12368;14464;13628;13676;0;0;0;12061;12775;12803;14218;0;0;0;0;0;0;12265;0;10173;13925;11051;10853;12358;10450;14822;12354;14294;12363;12980;12619;12646;13758;12455;0;12461;0;13239;12156;13663;13153;0
730;Randers;3899;4101;3266;3248;3257;3096;3370;3592;3285;3440;3453;3515;3558;3463;3495;3728;3949;3982;3991;4577;4130;4325;4660;4807;4623;4922;5021;4943;5125;5243;5525;5740;5101;5555;5464;5406;5613;6038;5632;5479;5687;5960;5777;5741;5500;6029;6074;5994;6578;7004;6936;6766;6855;7474;7378;7746;8291;9086;9633;10005;10431;10985;11063;10390;10900;10787;10702;10054;9427;9324;9295;8882;9192;9111;9784;9080;8695;8967;9050;9092;8314;9119;8720;9003;8131;8463;8187;8204;8164;7843;8334;8350;8256;8350;8256;8325;8711;8922;8687;8550;8926;9058;9345;9074;9335;9118;9274;9207;9071;9671;9878;9565;9995;9584;9527
741;Samsø;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
740;Silkeborg;5280;6281;5975;4931;4693;5235;5461;5173;6921;6427;6263;5149;5519;6180;6233;5856;7118;6282;6261;6254;7187;6226;6994;7284;7740;8199;7708;7352;8057;8553;8460;7755;8770;9243;9495;9279;9362;9871;9786;10139;9006;10024;9793;9842;8675;11810;10425;11335;10782;11787;11808;11553;13471;14636;13854;14357;14824;14306;16517;13572;17806;16692;19188;19831;17929;18148;19573;18356;14860;17160;18608;15286;15981;17057;18850;16993;16958;17533;16513;14903;14745;14623;13836;16258;14624;16901;14948;16070;18014;16145;0;16975;16422;18019;18003;17088;15060;17352;18562;16167;19791;19708;19319;17173;20662;18034;16445;17066;17734;20197;19439;17762;19449;18721;17567
746;Skanderborg;5345;5944;6844;5739;5337;6452;6579;5571;6268;5997;5207;5684;5854;5741;5944;5823;6710;7403;6899;7387;6899;6962;7646;7887;8352;8581;8132;8659;8270;8293;9140;9001;8998;9665;8571;9482;10433;9370;9697;9993;10134;10222;10287;10218;11073;11076;10681;11410;11827;10449;11716;11296;12341;12937;13234;14527;14684;16242;14591;16211;17047;16091;20744;17373;16603;17363;15328;19940;13799;13854;14234;15463;14625;15588;16416;15622;15168;15239;14723;15333;12463;14822;13409;14544;13019;14985;0;14936;14783;17788;14651;16274;15252;16093;15120;16845;18119;15911;15446;16739;17632;18547;18100;16840;17517;18353;18149;17667;18305;16208;18744;17154;16502;19607;19796
706;Syddjurs;4726;5601;4549;4751;4698;0;6353;5166;4533;0;5261;5213;4546;4871;5032;4990;5806;6478;5167;6315;5325;6461;6322;7416;5692;7247;0;7211;6639;0;7510;7804;7091;8533;9617;7042;8185;7694;0;7686;8600;0;8170;6934;0;0;9254;8233;0;0;0;7324;10437;0;16198;13655;0;14756;15963;19143;0;0;16878;21667;17540;22888;18562;0;0;0;18404;0;0;15613;0;13208;13869;13045;16430;0;15397;0;18071;0;0;17346;0;16032;12185;12645;18130;15309;13431;14116;13017;17358;13644;16928;0;17821;15045;14991;14282;16764;16936;13148;19641;14759;17183;12928;17562;18425;0;0;0
751;Århus;7319;7375;7393;6965;6344;6735;7450;7314;7501;7447;7458;7477;7216;7609;8119;8065;8195;8802;9284;9094;9882;10001;10356;10227;10746;11275;12042;11445;11544;11995;12411;12201;12006;12926;13072;12491;12951;13034;13660;13071;13176;13862;13946;13664;14525;15006;15702;15181;16342;17730;19053;19240;20690;21385;23770;24350;26487;27771;27270;26135;26220;25109;24692;23073;23644;23490;22365;20566;19114;21161;20826;21498;22478;23516;23282;22786;23896;23587;23082;22662;22248;23036;23044;23357;23492;24475;24150;23149;23682;25388;25843;25053;27121;27806;27592;27817;28386;30482;28885;28995;30768;30635;30628;30987;31110;32545;32500;31278;30811;32126;31987;31996;32636;32540;34556
657;Herning;5012;5151;4758;5431;5229;5403;5644;5415;6027;5215;5574;5122;5853;5618;5698;6305;5591;6280;6301;6195;6237;6882;6233;6846;6681;7001;7185;6791;7250;7535;7521;8437;7903;7592;7576;7116;6790;7446;8039;8026;8044;7561;7649;8140;7959;8135;7981;8792;8951;9733;9298;9384;9169;10121;9793;10370;12134;12411;12235;11939;12771;12544;13380;12362;13653;13949;13516;11327;12431;11527;13152;12436;10957;11249;11980;11378;12453;12371;10495;11718;12171;11863;12194;12477;10533;11610;12547;10189;12379;12505;13537;12384;13221;11909;12230;11405;13681;12780;13276;11885;12810;13562;13368;14901;14213;15667;13918;12745;14158;13748;15068;13891;13433;14363;13502
661;Holstebro;5277;4790;4781;4584;5623;4216;4349;4627;6066;5252;4342;4913;4309;4947;4789;5021;5120;5198;5423;5023;5719;5899;5948;5141;5996;6179;5861;6743;6711;5869;6409;6471;6148;5043;7010;5773;6855;6198;6902;6913;6444;7887;7080;0;8108;7545;7225;7444;8228;8463;8615;8310;9499;9320;9320;10108;10551;10523;12117;11624;11519;11519;11403;12344;12801;13212;12705;11267;0;13418;0;11240;12286;13041;0;12387;0;11290;0;0;0;10114;9680;0;11196;10526;0;9032;11047;10553;11733;9957;0;10687;10555;10747;10586;9475;10821;12791;10580;11553;11631;11213;11065;9345;11363;0;10963;9314;11674;9477;0;0;0
